"","logFC","PValue","FDR"
"SNRK-AS1",2.8070674044081,0.00349769619575847,0.0408402715775482
"EIF4A3",0.197137912021263,0.00349893901224615,0.0408402715775482
"BAG3",1.11602683483929,0.00350770551851824,0.0409192268193355
"MARK3",0.224000957933154,0.00351789732919513,0.0410147094204735
"RP9P",0.38331541894467,0.00352487623527452,0.041064408837704
"ZSWIM8",0.27596401911408,0.00352617856493642,0.041064408837704
"ZFPM2-AS1",0.2948560323675,0.00353816363209081,0.0411397060198825
"TMEM65",0.235811389016188,0.00353868300141664,0.0411397060198825
"CAPRIN2",0.276031942470059,0.0035498121674588,0.0412221937946153
"ABCC11",1.0486408956559,0.00355889496992197,0.0413005442513487
"HELZ",0.298905325880711,0.00356800291961645,0.0413005442513487
"PPP1R37",0.275447724034079,0.00357618955609877,0.0413005442513487
"DHH",5.28154438014212,0.00357793970821028,0.0413005442513487
"SUSD6",0.361984249802212,0.00357939607148618,0.0413005442513487
"BMP2K",0.278378773553158,0.00358670902904906,0.0413005442513487
"SPART",0.257977683928119,0.00359032335607299,0.0413005442513487
"UBTD1",0.461622635284363,0.00359054028464263,0.0413005442513487
"AMDHD2",0.340193358319128,0.00359630459003411,0.0413005442513487
"SERPINA1",1.3590751150959,0.00359697469260205,0.0413005442513487
"SPATA2",0.390790492975605,0.0036006651606666,0.0413030892406414
"BCL2L11",0.589494916506785,0.00360123813615926,0.0413030892406414
"HSPH1",1.06337429313904,0.00360913098230553,0.0413624820523719
"ATG12",0.184432516457359,0.00361167663353311,0.0413624820523719
"STK35",0.223279244577191,0.00361248803520324,0.0413624820523719
"AFG2B",0.359700715185993,0.00361907618866107,0.0413915384129015
"LINC02280",1.09649027777789,0.00362703049675635,0.0414361371116301
"RASGRP1",0.499207066395739,0.00363273096205564,0.0414516079490717
"ULBP2",0.396085761930818,0.00363343857025545,0.0414516079490717
"RAB24",0.683354556689883,0.00363924134439626,0.0414597628744542
"NUTM2B-AS1",0.420507756808794,0.00364171170086114,0.0414612228160392
"MAP2K3",0.580887686669413,0.00365439032754767,0.0414935719524551
"HAS2",0.515993749980596,0.00366127955000637,0.0415256556287626
"DDR2",1.04666375997149,0.0036651579125165,0.0415465875851426
"MYO1A",2.54277027642412,0.00367088324161637,0.0415884211153855
"TIMM29",0.329256110529429,0.0036881348604948,0.0417002578713471
"PWWP2B",0.424043547837944,0.00369023461320051,0.0417002578713471
"ASXL2",0.224536942561669,0.00369045059941523,0.0417002578713471
"ARC",1.50882140125974,0.00369095637974689,0.0417002578713471
"FAM193A",0.418015087476052,0.00370816943602729,0.0418675174171528
"HOXA5",0.468492705794573,0.00371347089015109,0.0418851644883599
"GOLGA6A",2.2326885977544,0.00372201831259803,0.0419471576491141
"GTF2IRD1",0.257905274247495,0.00372956760893021,0.0419927354877662
"HERPUD2",0.235397052739285,0.003731226521469,0.0419927354877662
"SOCS1",1.55685337454006,0.00373476864728403,0.0420094670408316
"HDAC5",0.449332833154598,0.00374658400897038,0.0420960329715979
"DCAF12",0.207473007175267,0.00375703902235936,0.0421671408780783
"RAI1",0.199670014852785,0.00376074318786591,0.0421720224705351
"USP15",0.203286621983036,0.00376272384115317,0.0421720224705351
"NPIPB2",1.26626326170219,0.003770228263519,0.0421993018892669
"KRTAP5-AS1",1.49974552629462,0.00377608549445604,0.0422417270583976
"SLC9A3-OT1",0.323620849380763,0.00377880700657814,0.0422490468273763
"CASKIN1",0.821238925095579,0.00378196809336711,0.0422541499840678
"SEMA6B",0.43884070717327,0.00378339830075566,0.0422541499840678
"IL10RA",1.29958083280146,0.00378552245141753,0.0422547831032614
"WDR45B",0.182822762870501,0.00380188256521292,0.0423661836367393
"UBE2O",0.298324392063484,0.00380492558324613,0.0423661836367393
"ACVRL1",1.5148316210202,0.00381653778620435,0.0424156602906169
"ZXDA",0.4168373061309,0.0038303474340533,0.0425460004658594
"STK40",0.614340045661928,0.00384385682264399,0.0426496990994559
"FNBP1",0.2960789375264,0.00384956342953217,0.0426898412223432
"WDR26",0.198364219788976,0.00385791617749894,0.0427592683490907
"LINC03057",0.509910574266991,0.00386563088191245,0.0428120485762325
"DNAJA2",0.18978241768596,0.00387435006011001,0.0428252928764351
"ABCA10",0.831835498807148,0.00388156035317823,0.0428818002693279
"FBXO31",0.294081467607421,0.00390712281556108,0.043079734203936
"ALDH8A1",1.52742998424523,0.00391321021027351,0.0430916973478287
"BPTF",0.227356870006132,0.00393868857207587,0.0433022684432956
"FOXK2",0.173177118123344,0.00394979601070685,0.0433782899714529
"ZMAT3",0.324866323908132,0.00394984820612946,0.0433782899714529
"SURF6",0.379994740168766,0.0039596601474879,0.0434626928541126
"TENT2",0.201711389537704,0.00396302719390746,0.0434763015507679
"C3orf52",0.606114173695038,0.00396687886252118,0.0434952093305837
"RFFL",0.223654439068537,0.00397030409441753,0.0435094236363033
"CCDC186",0.210476937640951,0.00397435449001973,0.0435212952060715
"IFNGR2",0.30256209615874,0.00397976614829498,0.0435212952060715
"ZNF8-ERVK3-1",0.667881930156987,0.00397990511498912,0.0435212952060715
"ZNF614",0.347557628412246,0.00398713340997195,0.0435537320326064
"DHX34",0.352026263038747,0.00399707307047448,0.0436389847298918
"PKD1P2",0.336923673291621,0.00401347280113927,0.0437946380724423
"ACSL1",0.209969428435348,0.00402001487115965,0.0438239441278248
"CITED2",0.521135656033153,0.00402118986359861,0.0438239441278248
"TUBB3",0.353042189747325,0.00402259121165473,0.0438239441278248
"UBE2R2",0.176869040880018,0.00402860201356574,0.0438426879410312
"HSPB1",0.588950291132206,0.00403459837794776,0.0438613486386915
"GNB1L",0.432325315754267,0.00403460883847442,0.0438613486386915
"ZNF527",0.342830677985481,0.0040377661427034,0.0438723362172101
"ZNF513",0.367742955067931,0.00404860121633895,0.0439666905736108
"BNIP2",0.184526491123891,0.00405098542998065,0.0439692194465983
"CFAP91",1.99717192341519,0.00405455743066527,0.0439846309808581
"TRIM8-DT",0.795798381820273,0.00406618972938758,0.0440115096066865
"EMILIN1",0.498642521705109,0.00406780221386783,0.0440115096066865
"PPP1R12A",0.203629370162712,0.00407759220530846,0.0440793442267572
"LINC02003",5.27935848971404,0.0040978838741186,0.0442587731829973
"IPPK",0.396817436174473,0.00409931782148027,0.0442587731829973
"KRT8P12",0.377171049963687,0.00410469377145112,0.0442889258443262
"FAM110B",0.591535618689481,0.00410861157651641,0.0442889258443262
"GJD3",1.91929274278225,0.0041136294565561,0.0443025320008869
"KIF13A",0.224958576956529,0.00411964518825833,0.0443187155085466
"RUNDC3B",1.61263025179051,0.00412251068912027,0.0443218692605156
"GON4L",0.272644897511521,0.00412665444035567,0.0443295483450039
"MED17",0.370073659805834,0.00412919495348759,0.0443295483450039
"LINC00917",1.04826941865425,0.00413262772883775,0.0443373467307013
"TULP4",0.250704125748916,0.00414515267422987,0.0444364654329615
"NSMCE3",0.203905023520969,0.00415841374635836,0.0444871662371906
"XIAP",0.173479711178675,0.00415922160359048,0.0444871662371906
"ZNF470",0.372922822747259,0.00415965234755217,0.0444871662371906
"GTF2B",0.324276638198134,0.00418028011957421,0.0446377038055683
"UBN2",0.339889473678133,0.00418762846013999,0.0446901202208443
"REST",0.204287392447967,0.00418956210701329,0.0446901202208443
"HIF1A",0.19639424688714,0.004194956135551,0.0447243158572725
"KRT8P39",1.15708787594755,0.00420280498129051,0.0447846341019893
"IL6ST",0.16957909697056,0.0042117178017464,0.0448328585583817
"CD55",0.224314484044036,0.00421622420281938,0.0448574649959513
"RAET1L",1.04245668123462,0.00422213764401529,0.0448970078919794
"CSPG4P11",0.650962629534945,0.00422892361392966,0.0449457830584994
"PLCL2",0.40661411945939,0.0042389110618688,0.0450285157393318
"EAF1",0.326691055656726,0.00424895381752644,0.0451117496740807
"RNU7-82P",1.50192572293837,0.0042533870030713,0.0451353704926122
"KCNK6",0.370317571344086,0.00427199355350926,0.0453092912540853
"BCAR3",0.278182703615812,0.00429515949215276,0.0454841811920301
"NUAK1",0.269744523677716,0.00430620012531337,0.0454999854049248
"TCHH",0.810797455121824,0.00430642511906499,0.0454999854049248
"ASAP2",0.266467321901356,0.00430725557078602,0.0454999854049248
"CARD6",0.259637466867403,0.00430772989746773,0.0454999854049248
"DNAJB5",0.528426815380333,0.00430778313722133,0.0454999854049248
"MTG2",0.216923480701922,0.00432320944144923,0.0455984927497893
"EIF4A2",0.32071394624754,0.00432864156128632,0.0456034972447416
"STAG1",0.205971519208878,0.00432876250406567,0.0456034972447416
"ELL2",0.269530295057596,0.00433097113964397,0.0456034972447416
"IGF2",1.11119814570331,0.00433439613147079,0.045612260342267
"ABHD8",0.391586479718439,0.00433958379225968,0.045623669519652
"FAM90A24P",2.11997083830468,0.00436924415786501,0.0458254268543168
"GPN2",0.326186332710947,0.00437175030760673,0.0458254268543168
"CDC42SE1",0.224593310641268,0.00437176246365541,0.0458254268543168
"UNC13A",0.513869311403241,0.00438259760154594,0.0459105739520225
"DDT",0.452975334883169,0.00439060936390119,0.0459575933556073
"BICDL2",2.0123835014521,0.00439315821105196,0.0459575933556073
"SMG1",0.206222507759871,0.00439694691600991,0.0459575933556073
"COL26A1",0.919323305419032,0.00439817953854454,0.0459575933556073
"ZNF436",0.458765391855294,0.00440024997783951,0.0459575933556073
"ZNF195",0.22356270401577,0.00440282648939617,0.0459575933556073
"FOS",1.15340084850834,0.00440780143924161,0.045986036659122
"ECPAS",0.168393360071591,0.00441865826159205,0.0460522883989894
"HSPA4L",0.717964587966129,0.00442102901706482,0.0460535122582929
"ZNF554",0.823991851719125,0.00442857352759519,0.0460751425145554
"LARP4B",0.188185447498345,0.00444617246905991,0.0462095360520458
"ADM",0.500535601353438,0.00444784412061561,0.0462095360520458
"NUDT4",0.309219441268498,0.00444957270527577,0.0462095360520458
"PHF2",0.235623836406869,0.00446493162375678,0.0463454913795536
"SYNJ1",0.34187856887835,0.00449296505286494,0.0465891525877492
"TEP1",0.315653075335552,0.00450369272232044,0.0466757004174247
"PDCD7",0.220684528716237,0.00451364446915949,0.0466757004174247
"KLF16",0.304124212639389,0.00451437708147852,0.0466757004174247
"SPATA13",0.282984500924388,0.0045168620257763,0.0466757004174247
"PMS2CL",0.415989293181207,0.00452415973845557,0.0466757004174247
"KLF7",0.338042789398232,0.00452502394469128,0.0466757004174247
"YIPF4",0.191283722939353,0.00452643302805244,0.0466757004174247
"RCSD1",1.37348695820828,0.00453826781376523,0.0467409011858406
"RIMKLB",0.211528628995505,0.00453971251377275,0.0467409011858406
"LSMEM1",1.218455610927,0.00454190379465111,0.0467409011858406
"SPRY4",0.544874951794553,0.00455220066528362,0.0468232899834256
"AP5B1",0.395220403666955,0.00456299507860482,0.0469107109741073
"RAB3GAP2",0.192828737709717,0.00456867469846105,0.046921896224697
"KDM2A",0.339888883079656,0.00457234807954452,0.0469353276859409
"SEMA4A",1.6786035867054,0.00457457543548264,0.0469353276859409
"TUFT1",0.376644694196309,0.00457904152393352,0.0469575768520588
"MFSD1",0.176096251574061,0.00459814150563441,0.0471120517285355
"KIN",0.299546952967272,0.00459871529496176,0.0471120517285355
"SMAD7",0.453794400895424,0.0046046418380299,0.047149133209246
"BEST3",0.658642463715333,0.00461756103536744,0.0472524349345376
"MAST4",0.286039096842225,0.00461935438884461,0.0472524349345376
"GCNT2",0.233244165190555,0.00462848459016569,0.0473221450994529
"MED22",0.419830102211578,0.00463161693356313,0.0473304934440816
"RRN3",0.195278880218772,0.00464836173061615,0.0474304628309201
"TNRC6C",0.38565778414727,0.00465119115791659,0.0474356511404687
"SETD1A",0.304256251283391,0.00466301843100524,0.0475325539615387
"CAVIN4",0.904587933191239,0.00468393885967385,0.0476744733137521
"RPRD2",0.250502260881763,0.0046871526689708,0.0476834376547662
"CHSY1",0.220815853106693,0.0046957554069686,0.0477412536759829
"BCL11B",0.930076578356418,0.00469750763980828,0.0477412536759829
"ZNF451",0.25538057679538,0.00470157305859417,0.0477588221528567
"PITHD1",0.316440889962921,0.00471876420272685,0.0478465214233159
"ATF7IP2",0.46331688391866,0.00472084727594541,0.0478465214233159
"LYST",0.302035337178439,0.00472217046112375,0.0478465214233159
"HOXD1",2.29917074844155,0.00472425287367901,0.0478465214233159
"UBE2B",0.424289907180233,0.0047299582690155,0.0478805780595041
"CREBZF",0.189740877824647,0.00474051455493497,0.0479636814226539
"ANKRD24",0.65912214359112,0.00475163804116031,0.048039737060612
"PTPN9",0.219119146444895,0.0047527325734689,0.048039737060612
"MATCAP2",0.360086707033767,0.00475552310504337,0.0480441825115553
"CYP27C1",0.529311174543136,0.00476499335278522,0.0481130203224767
"GAS7",0.773720328540087,0.00476704502167606,0.0481130203224767
"FOXJ1",1.41221001482315,0.00477176050390597,0.0481130938228072
"PRR15",0.283687469988623,0.00478721895137622,0.0482294355929823
"GNPTG",0.26032897853515,0.00478801863284867,0.0482294355929823
"ARID1A",0.223074126706532,0.00479159781995466,0.048241712435583
"DMRTA2",0.702040610586014,0.0047947370849735,0.0482495502425841
"FHL2",0.352509662115862,0.00479846548309983,0.0482633058777531
"C2CD2",0.222457906920232,0.00480437241119988,0.0482989490113641
"DPH1",0.232626192559199,0.00481305894035545,0.048314979677301
"USP33",0.198421015246048,0.004823588259199,0.0483731584109466
"RET",1.24868752033589,0.00483057365865755,0.0484194528865341
"GARRE1",0.196508050483062,0.00483538810171709,0.0484439519720068
"CDKN2AIP",0.329824984621534,0.00484617686982452,0.0485282522613785
"PDS5B",0.301771447769048,0.00487059060231273,0.048724978330919
"C1orf52",0.319498899900518,0.00488246771127954,0.0488112327964757
"MEMO1",0.542274229188228,0.00488546648518218,0.0488112327964757
"CHORDC1",0.775986447284684,0.00489058215206141,0.0488112327964757
"DNAJC14",0.21759997760073,0.00489115396649292,0.0488112327964757
"TNN",3.4537204957873,0.00490126542097317,0.0488868719368659
"PXK",0.395427793311048,0.00490520942732311,0.0488868719368659
"USP36",0.344724852689746,0.00490812803527494,0.0488868719368659
"RND1",0.566108554430565,0.00490830126306139,0.0488868719368659
"ERAP2",0.420264705161839,0.0049111936443907,0.0488918537282305
"SP9",0.718430463783522,0.00491796183335954,0.0489353962756583
"NTNG2",0.562795881091636,0.00492154838802294,0.048947253505797
"SCAF1",0.253393716768354,0.00492585611922149,0.0489522830203015
"SFSWAP",0.243315116127523,0.00494161324835717,0.0490037319601766
"STARD13",0.501651508188458,0.00495604154312211,0.0490991648368054
"DNAJB2",0.476683952989538,0.00496677583006753,0.0491485596598397
"USP37",0.279003229298654,0.00497282378027323,0.0491485596598397
"H2BC13",1.81588317978469,0.00497646824577521,0.0491485596598397
"RNF19B",0.381846772565446,0.00497830888229963,0.0491485596598397
"RAB22A",0.198444885635452,0.00498074203980594,0.0491485596598397
"RPS2P46",0.225415603737501,0.00498912380191934,0.0491485596598397
"ACOT9",0.165096802809385,0.00498934582591129,0.0491485596598397
"EPM2AIP1",0.276455031971946,0.00499320012487268,0.0491485596598397
"NIPAL1",0.459862293853702,0.00499324091509877,0.0491485596598397
"ZBTB34",0.32179253454357,0.00499496871800783,0.0491485596598397
"BRF2",0.406137672442402,0.00499547885456687,0.0491485596598397
"TRIM24",0.237165642514447,0.00499709888311708,0.0491485596598397
"RALGAPA1",0.227125880503034,0.00500623586609308,0.0491930109753701
"BLTP3B-DT",1.7435295624664,0.00501340578953299,0.0491930109753701
"EVI5",0.219461957382298,0.00501357568954259,0.0491930109753701
"QRICH1",0.184409513141369,0.00501372526312001,0.0491930109753701
"UBR1",0.212325230647809,0.0050160600289985,0.0491930109753701
"JAK2",0.304336243949379,0.00501933598462695,0.0492015294262857
"MUC1",0.501101504648297,0.00502215414999818,0.049205554418822
"SUGT1",0.202142100543567,0.00503537940924352,0.0493114922693431
"DIP2B",0.233781817625687,0.00504255656582669,0.0493345002835644
"PTK2",0.181577681005824,0.0050506331743214,0.0493662557708182
"PTHLH",0.612751138194475,0.00505565043603769,0.0493688940254566
"ZNF222",0.45977928218039,0.00505949314079849,0.0493688940254566
"SH3RF1",0.296814751528961,0.00506026110452185,0.0493688940254566
"CA8",0.29527211693136,0.00506083159596518,0.0493688940254566
"DNAJB1",1.45912454977538,0.00506298081404037,0.0493688940254566
"NEPRO",0.196001591444859,0.0050712383150326,0.0494244938733889
"ADCY5",0.803075802694504,0.0050759578388049,0.0494244938733889
"STK17A",0.210704873985836,0.00508073438620547,0.0494244938733889
"MEF2A",0.313687767075732,0.00509344094032868,0.049509402197479
"CEP135",0.235766776756365,0.00509969971299312,0.049509402197479
"RGCC",1.28559141162022,0.00510083542919079,0.049509402197479
"SLC25A33",0.332568260981778,0.00510161468969032,0.049509402197479
"ETS1",0.394019616632639,0.00513157378263229,0.049728583483363
"DICER1",0.205409319519506,0.00513313423050152,0.049728583483363
"GJB2",1.43366189010076,0.00513497767865874,0.049728583483363
"ZNF773",0.377670611462654,0.00514360839248403,0.049728583483363
"ARHGAP12",0.174709260381778,0.00514609522352634,0.049728583483363
"KCNK1",0.245375170453402,0.00514624457910806,0.049728583483363
"THBD",0.241948316492815,0.00514703439454491,0.049728583483363
"NPC1L1",1.99705506706693,0.00515197296927805,0.049728583483363
"SYNE1",0.388810098535335,0.00515339758380286,0.049728583483363
"NEFM",1.49202253750382,0.00516131875827364,0.0497665096418617
"ATXN2",0.268890305740254,0.00517319210666993,0.0498254949463336
"SCYL2",0.172415783071494,0.0051793680266632,0.0498506987603706
"AP3B2",0.62305308867144,0.00518068715955706,0.0498506987603706
"MSANTD4",0.237007908439563,0.00519676816723934,0.0499627176253723
"CCL20",1.21765191971696,0.00519721781346225,0.0499627176253723
